,as1,as2,as3,as4,bjdCode,kaptCode,kaptName
12190,전라남도,광양시,마동,4623010700,A54577003,중마노르웨이숲,
12191,대전광역시,유성구,송강동,3020014700,A30575206,청솔아파트,
12192,전라북도,남원시,월락동,4519011700,A59076002,산이고운코아루,
12193,경상북도,포항남구,오천읍,원리,4711125621,A79090310,포항원동1차 부영아파트
12194,충청북도,청주청원구,율량동,4311410300,A36082012,율량현대산업개발아파트,
12195,경기도,양주시,백석읍,복지리,4163025023,A48283105,동화3차옥시존
12196,경상남도,김해시,진영읍,진영리,4825025026,A62180011,진영자이아파트
12197,경기도,안양동안구,비산동,4117310100,A43105004,비산삼성래미안아파트,
12198,경상북도,포항북구,장성동,4711312100,A79175916,럭키장성아파트,
12199,광주광역시,광산구,선암동,2920010700,A50610002,선운지구이지더원1단지,
12200,전라남도,광양시,중동,4623010600,A54588111,광양금광1차,
12201,광주광역시,북구,문흥동,2917011200,A50011012,일신,
12202,경기도,오산시,은계동,4137010900,A44730002,21리버빌,
12203,경기도,용인기흥구,영덕동,4146311100,A44678704,흥덕마을주공4단지,
12204,광주광역시,광산구,장덕동,2920012300,A50672702,수완피오레1단지,
12205,경기도,양주시,율정동,4163011300,A48283901,양주 율정마을 13단지,
12206,경상남도,창원마산합포구,월영동,4812513400,A63187201,씨티해오름,
12207,전라북도,고창군,고창읍,월곡리,4579025023,A58580603,고창월곡주공
12208,광주광역시,남구,봉선동,2915511500,A50306007,라인광장1차,
12209,대구광역시,북구,사수동,2723013000,A10028041,브라운스톤 강북 아파트,
12210,경상북도,성주군,성주읍,성산리,4784025024,A71980003,청일가야
12211,세종특별자치시,도담동,3611011400,A10028134,도램마을5단지,,
12212,인천광역시,서구,당하동,2826011400,A40471005,당하동태평,
12213,세종특별자치시,아름동,3611011300,A33980032,범지기마을7단지,,
12214,대구광역시,동구,각산동,2714012300,A70171003,대구혁신LH천년나무3단지,
12215,충청남도,홍성군,금마면,죽림리,4480032031,A35082101,홍성세청파크빌
12216,서울특별시,양천구,신정동,1147010100,A15873902,양천중앙하이츠,
12217,경상북도,안동시,용상동,4717011000,A76075607,안동용상세영리첼2차,
12218,부산광역시,북구,구포동,2632010500,A61609002,동원로얄듀크비스타,
12219,충청북도,진천군,덕산읍,옥동리,4375025321,A10028196,LH천년나무7단지
12220,경기도,파주시,와동동,4148012200,A41319002,해솔마을 7단지 롯데캐슬,
12221,경상남도,창원마산합포구,현동,4812515900,A10028193,현동1차중흥S-클래스프라디움아파트,
12222,인천광역시,부평구,일신동,2823710800,A40376001,일신풍림아파트,
12223,서울특별시,노원구,중계동,1135010600,A13922108,중계양지대림1차,
12224,서울특별시,강남구,삼성동,1168010500,A13509015,동일파크스위트,
12225,충청남도,천안서북구,쌍용동,4413310700,A33109016,범양마더빌2차,
12226,경기도,포천시,신읍동,4165010100,A48771902,골든,
12227,경기도,하남시,망월동,4145010900,A10028139,미사강변골든센트로,
12228,대전광역시,유성구,노은동,3020011900,A30576804,카운티스빌라,
12229,인천광역시,남동구,간석동,2820010200,A40570904,간석현대홈타운,
12230,부산광역시,동래구,온천동,2626010800,A60706001,명륜역대원칸타빌,
12231,대구광역시,중구,대신동,2711015400,A10028088,대신센트럴자이,
12232,강원도,춘천시,후평동,4211012000,A20075806,후평현대2차,
12233,전라북도,익산시,송학동,4514011600,A57008001,송학동 리젠시빌아파트,
12234,전라북도,전주덕진구,송천동1가,4511312100,A56179720,센트럴파크2단지,
12235,서울특별시,노원구,상계동,1135010500,A13983004,상계주공2단지,
12236,부산광역시,강서구,신호동,2644011700,A61872203,부산신호사랑으로부영5차,
12237,부산광역시,수영구,민락동,2650010300,A61377106,부산더샵센텀포레,
12238,부산광역시,부산진구,범천동,2623010400,A61402006,서면유림노르웨이숲,
12239,서울특별시,구로구,천왕동,1153011100,A15213005,천왕이펜하우스3단지,
12240,경상북도,구미시,송정동,4719011000,A73091402,대웅솔랜드,
12241,충청북도,음성군,음성읍,읍내리,4377025021,A36970102,음성세륭
12242,광주광역시,북구,일곡동,2917012700,A50016013,일곡현대2차,
12243,경기도,수원영통구,영통동,4111710500,A44347017,수원영통벽적골주공1아파트,
12244,부산광역시,기장군,정관읍,방곡리,2671025621,A10028142,가화만사성정관타운아파트
12245,경상남도,거제시,아주동,4831010500,A10028106,거제마린푸르지오2단지,
12246,서울특별시,강서구,염창동,1150010100,A15776003,이너스내안에,
12247,경기도,용인기흥구,중동,4146311600,A44675304,초당마을 삼부르네상스,
12248,전라남도,담양군,담양읍,백동리,4671025025,A10028089,별해리아파트
12249,인천광역시,남동구,구월동,2820010100,A10028024,구월아시아드선수촌8단지아파트,
12250,서울특별시,강남구,압구정동,1168011000,A13511101,"압구정 현대(10,13,14차)",
12251,경상남도,거제시,고현동,4831010900,A65672008,e편한세상 고현,
12252,경상북도,경주시,충효동,4713011400,A78077208,충효이안아파트,
12253,경상남도,창원진해구,경화동,4812913900,A64575301,삼정그린코아아파트,
12254,경기도,고양덕양구,행신동,4128112800,A41271902,행신햇빛마을24단지,
12255,경기도,의정부시,장암동,4115010300,A48076803,장암우성,
12256,충청남도,천안동남구,다가동,4413111400,A33011004,서해그랑블,
12257,경기도,용인수지구,죽전동,4146510200,A44854605,한솔노블(107동),
12258,광주광역시,서구,풍암동,2914012800,A50283309,한국1차아파트,
12259,서울특별시,관악구,신림동,1162010200,A15102202,신림동부센트레빌,
12260,충청남도,서산시,대산읍,대죽리,4421025027,A35671103,주식회사케이씨씨대죽공장사원아파트
12261,서울특별시,마포구,상암동,1144012700,A12127008,상암월드컵8단지,
12262,세종특별자치시,도담동,3611011400,A33980025,도램마을7단지,,
12263,충청남도,홍성군,홍북읍,신경리,4480025625,A35083103,내포효성해링턴플레이스
12264,경기도,고양덕양구,화정동,4128112300,A41279101,동도센트리움,
12265,충청북도,청주서원구,사직동,4311210100,A36171701,청주푸르지오.캐슬아파트,
12266,서울특별시,구로구,신도림동,1153010100,A10028063,신도림아이파크아파트,
12267,서울특별시,강서구,공항동,1150010800,A10028020,해태아파트,
12268,경기도,구리시,인창동,4131010300,A47172602,성림빌라,
12269,경상남도,거제시,옥포동,4831010600,A65675812,덕산타운5차,
12270,서울특별시,양천구,신정동,1147010100,A15807005,신정도시마을,
12271,경기도,고양덕양구,동산동,4128111200,A41209001,호반베르디움21,
12272,경상북도,구미시,형곡동,4719010900,A73077702,풍림2차아파트,
12273,충청남도,천안서북구,쌍용동,4413310700,A33109001,신성2차은하수,
12274,부산광역시,연제구,연산동,2647010200,A61182002,연산쌍용아파트,
12275,대구광역시,달서구,진천동,2729011700,A70483701,진천태왕아너스2단지,
12276,경상북도,포항남구,오천읍,문덕리,4711125622,A79073308,오천 천마타운1차아파트
12277,경상북도,포항북구,두호동,4711312000,A79175205,제일우성2차아파트관리소,
12278,경기도,안산단원구,초지동,4127310700,A42587813,안산고잔16,
12279,경상남도,양산시,물금읍,범어리,4833025324,A10028198,양산반도유보라4차
12280,세종특별자치시,한솔동,3611010600,A33982107,첫마을6단지,,
12281,서울특별시,성북구,길음동,1129013400,A13611102,길음뉴타운3단지임대,
12282,서울특별시,강서구,염창동,1150010100,A15776004,현대3,
12283,경기도,부천시,중동,4119010800,A42084902,덕유마을주공2단지,
12284,대전광역시,유성구,궁동,3020012200,A30533502,자연,
12285,세종특별자치시,도담동,3611011400,A33980024,도램마을15단지(세종힐스테이트),,
12286,부산광역시,부산진구,당감동,2623010900,A61482201,당감동원타워아파트,
12287,경기도,고양덕양구,성사동,4128110600,A41280807,성사신원당5단지대명,
12288,경상남도,거제시,아주동,4831010500,A65671405,거제e편한세상1단지,
12289,광주광역시,남구,행암동,2915511000,A50385501,효천남해오네뜨1단지,
12290,경기도,용인수지구,상현동,4146510700,A44851509,상현마을동일스위트,
12291,충청북도,충주시,호암동,4313010700,A38096704,호암리버빌아파트,
12292,서울특별시,노원구,중계동,1135010600,A13986505,중계시영3단지목련,
12293,전라남도,순천시,조례동,4615013300,A54074601,왕지아파트,
12294,서울특별시,강서구,화곡동,1150010300,A15701007,강서힐스테이트아파트,
12295,충청남도,천안동남구,신부동,4413111800,A33072903,스카이타워,
12296,서울특별시,중랑구,망우동,1126010500,A13176101,한일써너스빌리젠시,
12297,전라북도,익산시,남중동,4514011300,A57095701,남중동이화,
12298,서울특별시,성동구,하왕십리동,1120010200,A13388001,청계벽산아파트제2관리사무소,
12299,서울특별시,도봉구,창동,1132010700,A13275001,창동수산트리플아파트,
12300,전라북도,전주완산구,서서학동,4511112600,A56081705,서서학동 신세계블루타운,
12301,광주광역시,남구,송하동,2915511200,A10028010,송하동진아리채5차1단지아파트,
12302,서울특별시,종로구,내수동,1111011800,A11087101,경희궁의아침2단지,
12303,서울특별시,구로구,개봉동,1153010700,A15209006,개봉고운아파트,
12304,서울특별시,도봉구,창동,1132010700,A13292501,창동현대타운(주복),
12305,서울특별시,노원구,상계동,1135010500,A13920501,상계금호타운,
12306,경기도,화성시,향남읍,하길리,4159025926,A44592111,화성 향남2지구 서봉마을1단지
12307,경기도,용인기흥구,보정동,4146311800,A44677014,성호샤인힐즈,
12308,서울특별시,양천구,목동,1147010200,A15805002,목동한신청구,
12309,광주광역시,서구,쌍촌동,2914011800,A50275213,가도스타디움2차,
12310,경기도,성남중원구,하대원동,4113310900,A46271105,태연스카이빌,
12311,경기도,양주시,삼숭동,4163010800,A48273103,양주자이7단지,
12312,대구광역시,달서구,용산동,2729011100,A70492611,평화타운,
12313,전라북도,김제시,검산동,4521010400,A57608005,검산1단지주공,
12314,울산광역시,남구,옥동,3114010200,A68084504,한라한솔타운,
12315,경기도,시흥시,신천동,4139010200,A42972104,산호3차,
12316,서울특별시,관악구,신림동,1162010200,A15190705,신림푸르지오,
12317,서울특별시,관악구,봉천동,1162010100,A15105006,낙성대현대홈타운,
12318,전라북도,전주완산구,삼천동1가,4511113700,A56075605,오성대우,
12319,인천광역시,서구,가좌동,2826011200,A40476203,가좌 진주4단지 아파트,
12320,충청남도,아산시,배방읍,공수리,4420025324,A10028005,배방2차 푸르지오 
12321,인천광역시,남동구,구월동,2820010100,A10028029,구월아시아드선수촌 1단지 아파트,
12322,경상북도,고령군,대가야읍,쾌빈리,4783025321,A71780103,(해동)디오팰리스
12323,경상북도,고령군,대가야읍,쾌빈리,4783025321,A71780101,고령궁전맨션
12324,경기도,성남분당구,백현동,4113511000,A46341010,백현마을5단지(주공),
12325,대전광역시,서구,변동,3017010200,A10028059,포도힐6차,
12326,광주광역시,서구,쌍촌동,2914011800,A10028004,성우,
12327,부산광역시,남구,대연동,2629010600,A60880602,대우그린2차아파트,
12328,경상남도,함안군,칠원읍,오곡리,4873025325,A63792403,광려천벽산블루밍아파트
12329,경상북도,의성군,의성읍,중리리,4773025022,A10028034,미진이지비아
12330,인천광역시,남동구,만수동,2820010300,A40577003,만수주공8단지아파트,
12331,부산광역시,기장군,기장읍,교리,2671025022,A61990108,이진캐스빌블루1차
12332,경기도,성남분당구,정자동,4113510300,A46384802,정자느티마을경남선경빌라,
12333,경상남도,진주시,주약동,4817010200,A66077104,주약현대아파트,
12334,서울특별시,강동구,천호동,1174010900,A13486701,천호삼익,
12335,충청남도,예산군,예산읍,산성리,4481025025,A10028162,예산이에스아뜨리움
12336,대전광역시,유성구,관평동,3020014600,A30550910,대덕테크노밸리10단지,
12337,경기도,수원권선구,고색동,4111312800,A44172603,고색거산,
12338,경상남도,김해시,삼계동,4825010700,A62174801,화정마을6단지북부부영6차,
12339,제주특별자치도,제주시,일도이동,5011010200,A69001202,혜성대유,
